timestamp,log_type,EventID,user,action,risk,severity,date,hour,source_ip,process_name
2026-03-25 16:58:50.825068+00:00,seclogs1st.evtx,4624,alice,Successful Login,NORMAL,INFO,2026-03-25,16,192.168.1.16,system
2026-03-25 16:59:08.414618+00:00,seclogs1st.evtx,4624,guest,Successful Login,NORMAL,INFO,2026-03-25,16,192.168.1.209,system
2026-03-25 16:59:13.824509+00:00,seclogs1st.evtx,4624,admin,Successful Login,NORMAL,INFO,2026-03-25,16,10.0.0.238,system
2026-03-26 04:28:43.724993+00:00,seclogs1st.evtx,4624,guest,Successful Login,NORMAL,INFO,2026-03-26,4,172.16.0.96,system
2026-03-26 04:28:43.874048+00:00,seclogs1st.evtx,4624,admin,Successful Login,NORMAL,INFO,2026-03-26,4,172.16.0.166,system
2026-03-26 04:28:43.875513+00:00,seclogs1st.evtx,4624,alice,Successful Login,NORMAL,INFO,2026-03-26,4,172.16.0.84,system
2026-03-26 04:28:43.876032+00:00,seclogs1st.evtx,4624,guest,Successful Login,NORMAL,INFO,2026-03-26,4,10.0.0.208,system
2026-03-26 04:28:43.927607+00:00,seclogs1st.evtx,4624,admin,Successful Login,NORMAL,INFO,2026-03-26,4,192.168.1.14,system
2026-03-26 04:28:44.023222+00:00,seclogs1st.evtx,4624,root,Successful Login,NORMAL,INFO,2026-03-26,4,192.168.1.190,system
2026-03-26 04:28:44.123375+00:00,seclogs1st.evtx,4624,analyst,Successful Login,NORMAL,INFO,2026-03-26,4,192.168.1.37,system
2026-03-26 04:28:44.123383+00:00,seclogs1st.evtx,4624,guest,Successful Login,NORMAL,INFO,2026-03-26,4,192.168.1.187,system
2026-03-26 04:28:44.141087+00:00,seclogs1st.evtx,4624,alice,Successful Login,NORMAL,INFO,2026-03-26,4,10.0.0.100,system
2026-03-26 04:28:44.161207+00:00,seclogs1st.evtx,4624,svc_backup,Successful Login,NORMAL,INFO,2026-03-26,4,192.168.1.232,system
2026-03-26 04:28:44.224068+00:00,seclogs1st.evtx,4624,john,Successful Login,NORMAL,INFO,2026-03-26,4,10.0.0.84,system
2026-03-26 04:28:44.422771+00:00,seclogs1st.evtx,4624,analyst,Successful Login,NORMAL,INFO,2026-03-26,4,10.0.0.179,system
2026-03-26 04:28:44.473763+00:00,seclogs1st.evtx,4624,admin,Successful Login,NORMAL,INFO,2026-03-26,4,172.16.0.85,system
2026-03-26 04:28:44.602522+00:00,seclogs1st.evtx,4624,guest,Successful Login,NORMAL,INFO,2026-03-26,4,10.0.0.1,system
2026-03-26 04:28:44.650776+00:00,seclogs1st.evtx,4624,alice,Successful Login,NORMAL,INFO,2026-03-26,4,172.16.0.148,system
2026-03-26 04:28:44.867321+00:00,seclogs1st.evtx,4624,alice,Successful Login,NORMAL,INFO,2026-03-26,4,10.0.0.29,system
2026-03-26 04:28:44.886002+00:00,seclogs1st.evtx,4624,john,Successful Login,NORMAL,INFO,2026-03-26,4,172.16.0.54,system
2026-03-26 04:28:44.890354+00:00,seclogs1st.evtx,4624,john,Successful Login,NORMAL,INFO,2026-03-26,4,10.0.0.62,system
2026-03-26 04:28:44.893726+00:00,seclogs1st.evtx,4624,admin,Successful Login,NORMAL,INFO,2026-03-26,4,172.16.0.16,system
2026-03-26 04:28:44.922781+00:00,seclogs1st.evtx,4624,root,Successful Login,NORMAL,INFO,2026-03-26,4,192.168.1.196,system
2026-03-26 04:28:44.955091+00:00,seclogs1st.evtx,4624,admin,Successful Login,NORMAL,INFO,2026-03-26,4,10.0.0.155,system
2026-03-26 04:28:44.956614+00:00,seclogs1st.evtx,4624,admin,Successful Login,NORMAL,INFO,2026-03-26,4,10.0.0.160,system
2026-03-26 04:28:44.986588+00:00,seclogs1st.evtx,4624,john,Successful Login,NORMAL,INFO,2026-03-26,4,172.16.0.24,system
2026-03-26 04:28:45.029387+00:00,seclogs1st.evtx,4624,svc_backup,Successful Login,NORMAL,INFO,2026-03-26,4,172.16.0.179,system
2026-03-26 04:28:45.031080+00:00,seclogs1st.evtx,4624,guest,Successful Login,NORMAL,INFO,2026-03-26,4,192.168.1.168,system
2026-03-26 04:28:45.042658+00:00,seclogs1st.evtx,4624,alice,Successful Login,NORMAL,INFO,2026-03-26,4,10.0.0.233,system
2026-03-26 04:28:45.186598+00:00,seclogs1st.evtx,4624,svc_backup,Successful Login,NORMAL,INFO,2026-03-26,4,172.16.0.166,system
2026-03-26 04:29:13.691954+00:00,seclogs1st.evtx,4625,analyst,Failed Login,HIGH,HIGH,2026-03-26,4,172.16.0.52,system
2026-03-26 04:29:22.890711+00:00,seclogs1st.evtx,4624,guest,Successful Login,NORMAL,INFO,2026-03-26,4,10.0.0.222,system
2026-03-26 04:29:23.196192+00:00,seclogs1st.evtx,4624,root,Successful Login,NORMAL,INFO,2026-03-26,4,192.168.1.239,system
2026-03-26 04:29:23.464127+00:00,seclogs1st.evtx,4624,admin,Successful Login,NORMAL,INFO,2026-03-26,4,192.168.1.113,system
2026-03-26 04:29:23.512274+00:00,seclogs1st.evtx,4624,analyst,Successful Login,NORMAL,INFO,2026-03-26,4,10.0.0.178,system
2026-03-26 04:29:27.944103+00:00,seclogs1st.evtx,4624,analyst,Successful Login,NORMAL,INFO,2026-03-26,4,10.0.0.160,system
2026-03-26 04:29:31.945164+00:00,seclogs1st.evtx,4624,svc_backup,Successful Login,NORMAL,INFO,2026-03-26,4,10.0.0.199,system
2026-03-26 04:29:58.658070+00:00,seclogs1st.evtx,4624,analyst,Successful Login,NORMAL,INFO,2026-03-26,4,192.168.1.56,system
2026-03-26 04:29:58.704412+00:00,seclogs1st.evtx,4624,guest,Successful Login,NORMAL,INFO,2026-03-26,4,10.0.0.84,system
2026-03-26 04:30:00.993916+00:00,seclogs1st.evtx,4624,svc_backup,Successful Login,NORMAL,INFO,2026-03-26,4,10.0.0.46,system
2026-03-26 04:30:46.704031+00:00,seclogs1st.evtx,4624,analyst,Successful Login,NORMAL,INFO,2026-03-26,4,192.168.1.68,system
2026-03-26 04:30:46.780230+00:00,seclogs1st.evtx,4624,john,Successful Login,NORMAL,INFO,2026-03-26,4,10.0.0.102,system
2026-03-26 04:30:46.860369+00:00,seclogs1st.evtx,4624,alice,Successful Login,NORMAL,INFO,2026-03-26,4,172.16.0.217,system
2026-02-10 20:54:25.312304+00:00,systemlogs1st.evtx,1,guest,System Activity,NORMAL,LOW,2026-02-10,20,192.168.1.235,system
2026-02-10 20:54:36.219597+00:00,systemlogs1st.evtx,3,root,System Activity,NORMAL,MEDIUM,2026-02-10,20,10.0.0.139,system
2026-02-10 20:55:08.475273+00:00,systemlogs1st.evtx,1,admin,System Activity,NORMAL,LOW,2026-02-10,20,172.16.0.126,system
2026-02-10 07:25:10.568888+00:00,systemlogs1st.evtx,1,john,System Activity,NORMAL,LOW,2026-02-10,7,172.16.0.30,system
2026-02-10 07:25:10.569956+00:00,systemlogs1st.evtx,1,analyst,System Activity,NORMAL,LOW,2026-02-10,7,172.16.0.218,system
2026-02-10 07:25:32.591347+00:00,systemlogs1st.evtx,1,alice,System Activity,NORMAL,LOW,2026-02-10,7,172.16.0.9,system
2026-02-11 06:37:34.833080+00:00,systemlogs1st.evtx,1,alice,System Activity,NORMAL,LOW,2026-02-11,6,172.16.0.244,system
2026-02-11 06:37:36.047211+00:00,systemlogs1st.evtx,3,alice,System Activity,NORMAL,MEDIUM,2026-02-11,6,172.16.0.87,system
2026-02-11 06:37:53.125561+00:00,systemlogs1st.evtx,1,svc_backup,System Activity,NORMAL,LOW,2026-02-11,6,192.168.1.208,system
2026-02-11 06:37:53.126265+00:00,systemlogs1st.evtx,1,john,System Activity,NORMAL,LOW,2026-02-11,6,192.168.1.213,system
2026-02-11 07:20:19.386986+00:00,systemlogs1st.evtx,3,analyst,System Activity,NORMAL,MEDIUM,2026-02-11,7,172.16.0.43,system
2026-02-11 07:20:26.832651+00:00,systemlogs1st.evtx,1,root,System Activity,NORMAL,LOW,2026-02-11,7,10.0.0.106,system
2026-02-11 07:35:19.530317+00:00,systemlogs1st.evtx,1,alice,System Activity,NORMAL,LOW,2026-02-11,7,172.16.0.113,system
2026-03-04 07:12:56.307440+00:00,systemlogs1st.evtx,3,svc_backup,System Activity,NORMAL,MEDIUM,2026-03-04,7,10.0.0.174,system
2026-03-04 07:13:13.859232+00:00,systemlogs1st.evtx,1,guest,System Activity,NORMAL,LOW,2026-03-04,7,10.0.0.5,system
2026-03-04 07:13:32.430109+00:00,systemlogs1st.evtx,1,alice,System Activity,NORMAL,LOW,2026-03-04,7,192.168.1.230,system
2026-03-04 07:13:32.431648+00:00,systemlogs1st.evtx,1,admin,System Activity,NORMAL,LOW,2026-03-04,7,10.0.0.105,system
2026-03-11 07:30:51.398724+00:00,systemlogs1st.evtx,3,guest,System Activity,NORMAL,MEDIUM,2026-03-11,7,10.0.0.69,system
2026-03-11 07:31:01.953218+00:00,systemlogs1st.evtx,1,svc_backup,System Activity,NORMAL,LOW,2026-03-11,7,10.0.0.70,system
2026-03-24 04:02:56.673122+00:00,systemlogs1st.evtx,3,john,System Activity,NORMAL,MEDIUM,2026-03-24,4,192.168.1.250,system
2026-03-24 04:03:04.911869+00:00,systemlogs1st.evtx,1,analyst,System Activity,NORMAL,LOW,2026-03-24,4,192.168.1.147,system
2026-03-25 05:14:03.217508+00:00,systemlogs1st.evtx,3,admin,System Activity,NORMAL,MEDIUM,2026-03-25,5,192.168.1.196,system
2026-03-25 05:14:21.659952+00:00,systemlogs1st.evtx,1,root,System Activity,NORMAL,LOW,2026-03-25,5,10.0.0.81,system
2026-03-25 05:17:21.875883+00:00,systemlogs1st.evtx,3,john,System Activity,NORMAL,MEDIUM,2026-03-25,5,172.16.0.42,system
2026-03-25 05:17:28.491213+00:00,systemlogs1st.evtx,1,guest,System Activity,NORMAL,LOW,2026-03-25,5,172.16.0.160,system
2026-03-25 16:48:41.534763+00:00,systemlogs1st.evtx,3,root,System Activity,NORMAL,MEDIUM,2026-03-25,16,192.168.1.152,system
2026-03-25 16:48:47.666344+00:00,systemlogs1st.evtx,1,john,System Activity,NORMAL,LOW,2026-03-25,16,172.16.0.19,system
2026-03-26 04:28:38.609873+00:00,systemlogs1st.evtx,3,admin,System Activity,NORMAL,MEDIUM,2026-03-26,4,172.16.0.57,system
2026-03-26 04:28:44.275576+00:00,systemlogs1st.evtx,1,alice,System Activity,NORMAL,LOW,2026-03-26,4,10.0.0.240,system
